460|Ликвидность| — легкость и быстрота, с которой тот или иной актив может быть переведен в деньги, то есть продан на рынке. |Термин|Основы финансовых знаний|1|1|1||0
461|Лицевой счет| — счет, на котором отражаются все финансовые взаимоотношения организации с определенным лицом — физическим или юридическим. Лицевые счета клиентов ведутся в банках, страховых компаниях, предприятиях коммунального обслуживания, в налоговой инспекции. Лицевой счет наемного сотрудника в бухгалтерии организации содержит сведения о начислениях, таких как заработная плата, премии, надбавки, пособия, компенсации и т. д.|Термин|Основы финансовых знаний|1|1|1||0
462|Льготный период| — 1). период, в течение которого обладатель банковской кредитной карты может пользоваться заемными средствами бесплатно — то есть, не уплачивая банку процент. Обычно продолжительность этого периода составляет 50–60 дней. Если в течение этого времени заемщик вернет на счет использованные деньги, то проценты на них начислены не будут.|Термин|Основы финансовых знаний|1|1|1||0
463|Маржа| — доход, возникающий из разницы цен покупки и продажи одного и того же продукта. Одновременно так называют саму разницу в ценах, курсах или ставках. Например, маржинальный доход от разницы цены покупки и цены продажи биржевых продуктов (ценных бумаг, валют); прибыль от продажи товара или услуги (разница между себестоимостью и рыночной ценой); разница между процентом по кредитам и процентом по депозитам (банковская маржа) и т. п.|Термин|Основы финансовых знаний|1|1|1||0
464|Министерство финансов Российской Федерации| — федеральное министерство, обеспечивающее проведение единой финансовой политики, а также осуществляющее общее руководство в области организации финансов. В ведении Минфина России— регулирование всей финансовой жизни страны, в т. ч.:|Термин|Основы финансовых знаний|1|1|1||0
465|Минфин России| — см. Министерство финансов Российской Федерации|Термин|Основы финансовых знаний|1|1|1||0
466|Мобильный банкинг| — услуга банка, позволяющая совершать различные операции с выпущенной этим банком карты и получать информацию о состоянии счетов и вкладов через мобильный телефон.|Термин|Основы финансовых знаний|1|1|1||0
467|Надбавка| — особая дополнительная плата: 1) работникам (надбавка к заработной плате) за особо сложные условия или высокое качество работы; 2) наценка, дополнительная стоимость товара, обусловленная его особыми качествами.|Термин|Основы финансовых знаний|1|1|1||0
468|Надежность| — способность выполнять взятые на себя обязательства и функции, сохранять неизменными (или мало изменяющимися) важные параметры. |Термин|Основы финансовых знаний|1|1|1||0
469|Налог| — это обязательный индивидуальный безвозмездный платеж, который взимается государством с организаций и физических лиц в форме отчуждения принадлежащих им денежных средств — на цели финансового обеспечения деятельности государства (см. официальное определение в ст. 8 Налогового кодекса Российской Федерации).|Термин|Основы финансовых знаний|1|1|1||0
470|Налоговая декларация| — документ, при помощи которого налогоплательщик отчитывается перед государством в лице налоговой службы о полученных за истекший налоговый период доходах, о наличии в собственности объектов налогообложения, а также о распространяющихся на них налоговых льготах и вычетах. Для фискальных органов налоговая декларация служит документом, подтверждающим правильность уплаты налогов налогоплательщиками — как юридическими, так и физическими лицами.|Термин|Основы финансовых знаний|1|1|1||0
471|Налоговая инспекция| — государственный контрольный орган, призванный следить за своевременной и полной уплатой налогов, применять меры наказания к лицам, уклоняющимся от уплаты налогов, способствовать нормальному функционированию налоговой системы, вести налоговую документацию. В налоговую инспекцию в установленные сроки сдается налоговая декларация физическими лицами, а также квартальные (ежемесячные) отчеты юридическими лицами. |Термин|Основы финансовых знаний|1|1|1||0
472|Нарицательная стоимость| — (также номинальная стоимость, номинал) — объявленная стоимость, указанная эмитентом на монетах, купюрах|Термин|Основы финансовых знаний|1|1|1||0
473|Национальная платежная система «МИР»| — Российская национальная платежная система, разработанная в качестве альтернативы распространенным зарубежным платежным системам в соответствии с Федеральным законом «О национальной платежной системе» от 27.06.2011.|Термин|Основы финансовых знаний|1|1|1||0
474|Недвижимое имущество| — земля и имущество, неразрывно связанное с землей: земельные участки, здания (и квартиры в них), сооружения и прочее (например, заборы, деревья т. д.).|Термин|Основы финансовых знаний|1|1|1||0
475|Номинал| — см. Нарицательная стоимость.|Термин|Основы финансовых знаний|1|1|1||0
476|Номинальная стоимость| — см. Нарицательная стоимость.|Термин|Основы финансовых знаний|1|1|1||0
477|Нотариальная контора| — институт, обеспечивающий защиту прав и законных интересов граждан и юридических лиц путем совершения нотариальных действий, среди которых удостоверение сделок, свидетельствование верности копий документов и выписок из них, свидетельствование подлинности подписи на документах, свидетельствование верности перевода документов с одного языка на другой, а также некоторые другие действия.|Термин|Основы финансовых знаний|1|1|1||0
478|Объект собственности| — то, что находится в собственности (материальный, финансовый, интеллектуальный продукт, экономические ресурсы), принадлежит субъекту собственности (определенному лицу, организации, государству).|Термин|Основы финансовых знаний|1|1|1||0
479|Овердрафт| — услуга краткосрочного кредитования, предоставляемая банками клиентам, на чьем счету (как правило, на счету дебетовой банковской карты) не хватает средств для выполнения некоей операции или покупки. Клиент может потратить больше денег, чем имеет в распоряжении — недостающие средства ему выдает банк на условиях кредита. За пользование средствами овердрафта клиент должен выплачивать банку проценты, как и в случае обычного кредита. Процент по овердрафту, если такая услуга предусмотрена договором банковского обслуживания, должен быть обозначен в тексте документа. |Термин|Основы финансовых знаний|1|1|1||0
480|Публичное акционерное общество (ПАО)| — публичное акционерное общество, акционерное общество, акции и другие ценные бумаги которого могут свободно продаваться на рынке и приобретаться всеми желающими.|Термин|Основы финансовых знаний|1|1|1||0
481|Пенсионер| — человек, получающий пенсию, т. е. регулярное денежное пособие, выплачиваемое лицам, которые достигли пенсионного возраста, стали инвалидами или потеряли кормильца. |Термин|Основы финансовых знаний|1|1|1||0
482|Пенсионный фонд России (ПФР)| — государственный фонд Российской Федерации, созданный для государственного управления средствами пенсионной системы и обеспечения прав граждан РФ на пенсионное обеспечение. Бюджет ПФР утверждается Государственной Думой Федерального Собрания РФ отдельным законом вместе с принятием Федерального бюджета РФ. Среди социально значимых функций Пенсионного фонда России:|Термин|Основы финансовых знаний|1|1|1||0
483|Платежная система| — 1). В широком смысле — совокупность правил, договорных отношений, технологий, методик расчета, которые позволяют всем участникам производить финансовые операции и расчеты друг с другом. |Термин|Основы финансовых знаний|1|1|1||0
484|Платежные инструменты| — средства осуществления платежей и переводов денежных средств (наличных и безналичных): наличные деньги, карты, платежные поручения, векселя и т. п. Платежные инструменты различаются по своей форме (традиционные бумажные платежные инструменты уступают место пластиковым картам, электронным платежным системам), по диапазону возможных операций (например, вексель содержит лишь одностороннее долговое обязательство, а с помощью карточки можно расплатиться за товары и услуги, оплатить налоги и таможенные платежи, гасить кредиты, перевести деньги с карточки на карточку, заказать товары и услуги через интернет или посредством использования телефона), по уровню безопасности, по кредитовому или дебетовому характеру действия.|Термин|Основы финансовых знаний|1|1|1||0
485|Платежные услуги| — услуги по переводу денежных средств платежной организацией (посредником) от плательщика получателю. Плательщик переводит платежной организации средства в безналичной форме или вносит наличными, а платежная организация по поручению плательщика производит безналичную оплату товаров, работ.|Термин|Основы финансовых знаний|1|1|1||0
486|Платежный терминал| — устройство, позволяющее клиенту самостоятельно получать сведения о состоянии своих счетов, осуществлять денежные переводы, пополнять электронные кошельки, оплачивать многие услуги, в т. ч. и коммунальные, штрафы, погашать кредиты, используя купюры или банковские карты. В отличие от банкомата платежный терминал не выдает денежные средства, а может только принимать их. Кроме того, банкомат всегда принадлежит конкретному банку, а платежный терминал может быть как банковским (то есть тоже принадлежать банку), так и небанковским (принадлежать компании или даже индивидуальному предпринимателю, которые занимаются предоставлением платежных услуг).|Термин|Основы финансовых знаний|1|1|1||0
487|Покупательная способность| — 1). Покупательная способность денег — способность денежной единицы обмениваться на определенное количество товаров и услуг. Чем больше товаров и услуг можно купить, скажем, на 100 рублей, тем выше покупательная способность рубля;|Термин|Основы финансовых знаний|1|1|1||0
488|Потребительская корзина| — это примерный, расчетный набор товаров и услуг, обеспечивающих проживание человека или семьи на протяжении определенного периода и удовлетворяющих его минимальные потребности.|Термин|Основы финансовых знаний|1|1|1||0
489|Право собственности| — юридические нормы, закрепляющие и охраняющие принадлежность материальных объектов определенным лицам или коллективам. Эти нормы определяют объем и содержание прав собственника в отношении его имущества, способы осуществления этих прав и их границы. Право собственности заключается в том, что собственник по своему усмотрению владеет, пользуется и распоряжается принадлежащим ему имуществом, может совершать в отношении него любые действия, не противоречащие закону.|Термин|Основы финансовых знаний|1|1|1||0
490|Прибыль| — это разница между доходами от продажи продукта или услуги и финансовыми расходами на его производство и продвижение.|Термин|Основы финансовых знаний|1|1|1||0
491|Приватизация| — переход к физическим и юридическим лицам права собственности на объекты, принадлежащие государству. Приватизация может происходить в виде безвозмездной передачи (приватизация жилья) или продажи (приватизация предприятия) принадлежащих государству активов в частную собственность компаний или отдельных граждан.|Термин|Основы финансовых знаний|1|1|1||0
492|Прожиточный минимум| — Устанавливается по результатам прошедшего периода, как правило, за минувший квартал, для трех социальных групп: трудоспособных граждан, пенсионеров и детей. По итогам III квартала 2018 года прожиточный минимум для этих групп в среднем по Российской Федерации составил 11310, 8615 и 10302 рублей соответственно. Среднедушевой прожиточный минимум был приравнен к 10451 рублю.|Термин|Основы финансовых знаний|1|1|1||0
493|Профицит |— превышение доходов бюджета над его расходами.|Термин|Основы финансовых знаний|1|1|1||0
494|Сбербанк России| — крупнейший коммерческий банк страны, контрольный пакет акций которого (более 52 %) принадлежит Центральному банку РФ. Ведет свою историю с 1841 года, когда указом императора Николая I были учреждены сберегательные кассы «для доставления чрез то недостаточным всякого рода людям средств к сбережению». Строго говоря, юридически нынешний Сбербанк нельзя считать их правопреемником: слишком много трансформаций пережила система сберкасс — правда, каждая из них наследовала инфраструктуру предшественницы. После революции, в 1919 году, постановлением Совнаркома сберкассы были ликвидированы путем слияния с Народным банком РСФСР, а в 1922 году были вновь учреждены Государственные сберегательные кассы, ставшие фактически банком-монополистом на рынке сберегательных услуг для частных лиц. С 1963 года система сберкасс перешла в подчинение Госбанку СССР, а в 1987 году выделилась в самостоятельную коммерческую структуру — «Банк трудовых сбережений и кредитования населения СССР». Открытое акционерное общество «Сбербанк России» было учреждено 22 марта 1991 года, и несколько месяцев оба юридических лица банка существовали параллельно, пока 1 января 1992 года деятельность советского учреждения не была прекращена «в связи с тем, что Устав Сбербанка СССР фактически утратил силу». |Термин|Основы финансовых знаний|1|1|1||0
495|Секвестр бюджета| — сокращение запланированных расходов государства. Секвестр бюджета — это пропорциональное снижение всех расходных статей бюджета на определенную долю. Его применяют для сокращения дефицита бюджета. Секвестр используется как вынужденная мера в случаях, когда бюджет уже принят и утвержден, но у правительства возникли неожиданные финансовые трудности. Как правило, в рамках секвестирования правительство определяет статьи, расходы на которые сокращать нельзя.|Термин|Основы финансовых знаний|1|1|1||0
496|Сертификат| — официальное письменное удостоверение чего-либо. Например:|Термин|Основы финансовых знаний|1|1|1||0
497|Система «Мои Документы»| — система предоставления гражданам государственных и муниципальных услуг, в том числе в электронной форме, построенная для повышения доступности государственных услуг по принципу одного окна. Данный принцип предусматривает предоставление государственной или муниципальной услуги после однократного обращения заявителя с соответствующим запросом в многофункциональный центр. МФЦ берет на себя дальнейшее взаимодействие со всеми органами, предоставляющими государственные или муниципальные услуги, без участия заявителя. Помимо большого количества региональных, муниципальных услуг, силами сотрудников центров гражданам предоставляются услуги от государственных ведомств — Росреестра, Федеральной миграционной службы, Федеральной налоговой службы и прочих. Перечень услуг  государственных и муниципальных структур, предоставляемых некоторыми центрами, насчитывает сотни наименований.|Термин|Основы финансовых знаний|1|1|1||0
498|Совершеннолетие| — установленный законом возраст, по достижении которого человек может самостоятельно в полном объеме осуществлять свои права и обязанности. В России возраст совершеннолетия — 18 лет.|Термин|Основы финансовых знаний|1|1|1||0
499|Собственник| — субъект, в полном объеме реализующий полномочия владения, пользования, распоряжения указанными теми или иными материальными либо нематериальными ресурсами.|Термин|Основы финансовых знаний|1|1|1||0
500|Ставка рефинансирования| — процент, который берет за год центральный банк (или другой государственный орган, отвечающий за кредитно-денежную политику, например Федеральная резервная система США) за кредиты, предоставляемые им коммерческим банкам.|Термин|Основы финансовых знаний|1|1|1||0
501|Стоимость| — выраженные в деньгах затраты (труда и ресурсов), необходимые для производства какого-либо товара или услуги, — так трактуется это понятие в бухгалтерском учете. В экономической теории для объяснения стоимости используются разные факторы (характеристики спроса и предложения, затраты рабочего времени, предельные издержки и прочее), а в бытовой речи «стоимость» часто служит аналогом слова «цена».|Термин|Основы финансовых знаний|1|1|1||0
502|Стоимость денег во времени| — финансовая концепция, суть которой в том, что цена актива на конец периода времени равна его стоимости на начало периода плюс приращенная (или потерянная) сумма денег, зависящая от доходности (или убыточности) актива.|Термин|Основы финансовых знаний|1|1|1||0
503|Структура доходов населения| — совокупность и соотношение поступлений денежных и натуральных средств из различных источников. Денежные доходы населения складываются из собственных заработков, социальных выплат, доходов от собственности, продажи продукции личного подсобного хозяйства и др. Натуральные доходы включают продукцию личных подсобных хозяйств, используемую на личное потребление, а также трансферты в натуральной форме.|Термин|Основы финансовых знаний|1|1|1||0
504|Субъект собственности| — лицо (физическое или юридическое), которому принадлежат юридически закрепленные права собственности на объект. Субъектами собственности могут быть отдельный индивид, коллектив людей, общество в целом. |Термин|Основы финансовых знаний|1|1|1||0
505|Трансферт| — перемещение денежных средств со счета в одном банке на счет в другом, от одного лица другому или из одной страны в другую. Трансферты населению – это финансируемые из государственного бюджеты социально-значимые денежные выплаты: пенсии, пособия, стипендии, компенсации и т.п.|Термин|Основы финансовых знаний|1|1|1||0
506|Уровень цен| — среднестатистический уровень цен на товары и услуги в экономике страны в данный момент относительно базового годового показателя, равного 1,0.|Термин|Основы финансовых знаний|1|1|1||0
507|Учетная| |Термин|Основы финансовых знаний|1|1|1||0
508|Федеральная налоговая служба (ФНС)| — федеральный орган исполнительной власти, осуществляющий функции по контролю и надзору за соблюдением законодательства о налогах и сборах, за правильностью исчисления, полнотой и своевременностью внесения в соответствующий бюджет налогов и сборов, за правильностью исчисления, полнотой и своевременностью внесения в соответствующий бюджет иных обязательных платежей, а также функции агента валютного контроля в пределах компетенции налоговых органов.|Термин|Основы финансовых знаний|1|1|1||0
509|Федеральное казначейство |(Казначейство России)|Термин|Основы финансовых знаний|1|1|1||0
510|Финансирование| — выделение ресурсов или средств для достижения поставленной цели. Финансирование бывает платное (возмездное) и бесплатное (безвозмездное). К платным, или возмездным, видам финансирования относят кредит и заем. К бесплатным (безвозмездным) — субсидию, пожертвование, дарение, дотацию, ссуду и т. п.|Термин|Основы финансовых знаний|1|1|1||0
511|Финансовая грамотность| — уровень связанных с финансами знаний и навыков, необходимый для принятия разумных финансовых решений и для достижения личного финансового благополучия. Владение основными финансовыми понятиями, умение применять их на практике позволяет человеку грамотно управлять своими денежными средствами. Среди необходимых навыков — ведение учета доходов и расходов, умение избегать задолженности, планирование личного бюджета, создание сбережений и разумное управление ими, знание существующих накопительных, страховых и инвестиционных инструментов, их осознанный выбор и использование.|Термин|Основы финансовых знаний|1|1|1||0
512|Финансовая организация| — это организация, которая на основании лицензии предоставляет различного рода услуги, связанные с использованием и перемещением денежных средств от одного клиента к другому.|Термин|Основы финансовых знаний|1|1|1||0
513|Центральный банк |— это своего рода «банк для банков»: государственный (или контролируемый государством) банк, осуществляющий эмиссию денег и обеспечивающий стабильность функционирования кредитной / банковской и денежной систем страны.|Термин|Основы финансовых знаний|1|1|1||0
514|Центральный банк Российской Федерации (Банк России)| — главный государственный банк страны, наделенный особыми правами: регулировать денежное обращение в стране, осуществлять денежную эмиссию, регулировать кредит и валютный курс, контролировать деятельность коммерческих банков, хранить резервы и запасы денежных средств и золота. Защита и обеспечение устойчивости рубля — основная функция Центрального банка, определяемая Федеральным законом от 10.07.2002 № 86-ФЗ «О Центральном банке Российской Федерации (Банке России)» и другими федеральными законами.|Термин|Основы финансовых знаний|1|1|1||0
515|Чек кассовый |— сформированный кассовым аппаратом и напечатанный на специальной ленте документ о покупке товара, содержащий сведения о цене и дате совершения покупки, о продавце и номере кассового аппарата.|Термин|Основы финансовых знаний|1|1|1||0
516|Чековая книжка| — именной платежный документ, представляющий собой собранные в брошюру бланки чеков и предназначенный для получения наличных денег с расчетного счета. Выдается при открытии текущих счетов и подписании договора на расчетно-кассовое обслуживание; используется юридическими лицами (организациями, часто — индивидуальными предпринимателями). С помощью чеков можно не только получать наличные деньги с текущего счета, но и расплачиваться чеками с другими физическими и юридическими лицами. Чековая книжка является документом строгой финансовой отчетности.|Термин|Основы финансовых знаний|1|1|1||0
517|Чиновник| — см. Государственный служащий.|Термин|Основы финансовых знаний|1|1|1||0
518|Эквайринг| — обслуживание банками торговых и сервисных точек (магазинов, гостиниц, ресторанов), в том числе в сети интернет, где в качестве платежного средства принимаются пластиковые карты. В торговых и сервисных точках банк-эквайер устанавливает необходимое оборудование для приема платежных карт, при помощи современных технологий защиты обеспечивает безопасность транзакций в интернет-магазинах. Основное преимущество банковского интернет-эквайринга перед электронными платежными системами — надежность расчетов, ответственность за которые берет на себя банк-эквайер. Однако, несмотря на применение современных технологий защиты, специальных протоколов, любые платежные операции в интернете сопряжены с риском мошеннических действий и требуют от пользователей разумных мер предосторожности.|Термин|Основы финансовых знаний|1|1|1||0
519|Экспорт| — продажа или поставка товаров, услуг и результатов интеллектуальной деятельности, произведенных в одной стране, за границу для продажи иностранному покупателю.|Термин|Основы финансовых знаний|1|1|1||0
520|Электронные деньги| — денежные средства, которые способны выполнять те же функции, что и обычные позволяющие без открытия банковского счета дистанционно оплачивать товары и услуги в любой точке мира посредством электронных платежных систем.|Термин|Основы финансовых знаний|1|1|1||0
521|Электронный кошелек| — аналог банковского счета, позволяющего хранить деньги в электронном виде, оплачивать покупки, принимать платежи и совершать переводы денег в любую географическую точку через системы переводов денежных средств.|Термин|Основы финансовых знаний|1|1|1||0
522|Эмиссия денег |— (от фр. |Термин|Основы финансовых знаний|1|1|1||0
523|Эмитент| — юридическое лицо, государственная или частная компания (государственный банк, финансово-кредитное учреждение, предприятие, фирма), выпускающие в обращение денежные знаки, банковские карты, ценные бумаги, т. е. осуществляющие эмиссию.|Термин|Основы финансовых знаний|1|1|1||0
524|Алименты|— (от лат.|Термин|Основы финансовых знаний|1|1|1||0
525|Аудитор| — (от лат. |Термин|Основы финансовых знаний|1|1|1||0
526|Бенефициар| — (синоним — |Термин|Основы финансовых знаний|1|1|1||0
527|Биржа труда| — см. Центр занятости населения|Термин|Основы финансовых знаний|1|1|1||0
528|Благосостояние| — обеспеченность населения или социальной группы, семьи или отдельной личности материальными, социальными и духовными благами.|Термин|Основы финансовых знаний|1|1|1||0
529|Выигрыш| — часть призового фонда лотереи, выплачиваемая в денежной форме, передаваемая в собственность или предоставляемая в виде услуги участнику лотереи, который признан выигравшим в соответствии с условиями лотереи.|Термин|Основы финансовых знаний|1|1|1||0
530|Дивиденд| — часть прибыли, которую с определенной периодичностью получают владельцы акций пропорционально доли своего участия в капитале компании.|Термин|Основы финансовых знаний|0|0|1||0
531|Доходы| — сумма всех поступлений денежных средств или материальных ценностей, обладающих денежной стоимостью. Доходы граждан формируется за счет заработной платы, пенсий, стипендий, дивидендов, продажи продуктов домашнего хозяйства. Часто употребляется словосочетание «чистый, или располагаемый, доход» — это доход после уплаты прямых налогов. Выражение «постоянный доход» это сумма, на регулярное получение которой человек может рассчитывать в долгосрочной перспективе — это, например, заработная плата, или процентный доход от банковских вкладов.|Термин|Основы финансовых знаний|1|1|1||0
532|Доход от сдачи недвижимости в аренду| — это денежная сумма, регулярно получаемая арендодателем от арендатора за предоставленное ему во временное пользование недвижимое имущество.|Термин|Основы финансовых знаний|1|1|1||0
533|Доходы семьи| — совокупность всех денежных средств или материальных ценностей, поступающих в домохозяйство. К ним относятся: заработная плата всех членов семьи, пенсии, стипендии, пособия, доходы от продажи товаров, произведенных в собственном хозяйстве, денежные поступления в виде платы за оказанные услуги, авторские гонорары, доходы от продажи или сдачи в аренду личного имущества членов семьи.|Термин|Основы финансовых знаний|1|1|1||0
